txn_uid,sender_uid,receiver_uid,amount,timestamp,txn_type,status,is_fraud,fraud_score
TXN0037639,ACC04661,ACC01985,813.45,2024-06-20 16:40:56,withdrawal,normal,0,0.0
TXN0037640,ACC02452,ACC00642,2513.29,2024-06-20 16:41:04,payment,normal,0,0.0
TXN0037641,ACC01507,ACC02074,9863.25,2024-06-20 16:43:52,payment,normal,0,0.0
TXN0037642,ACC03985,ACC02951,5609.5,2024-06-20 16:52:20,transfer,normal,0,0.0
TXN0037643,ACC04101,ACC04671,1836.08,2024-06-20 16:59:42,withdrawal,normal,0,0.0
TXN0037644,ACC03184,ACC00946,259.38,2024-06-20 16:59:50,withdrawal,normal,0,0.0
TXN0037645,ACC04304,ACC03759,6055.12,2024-06-20 17:08:21,withdrawal,normal,0,0.0
TXN0037646,ACC03081,ACC03342,1040.18,2024-06-20 17:11:30,payment,normal,0,0.0
TXN0037647,ACC00951,ACC00352,2102.51,2024-06-20 17:12:35,withdrawal,normal,0,0.0
TXN0037648,ACC03061,ACC01256,7348.39,2024-06-20 17:16:02,withdrawal,normal,0,0.0
TXN0037649,ACC02692,ACC02955,6236.3,2024-06-20 17:23:02,payment,normal,0,0.0
TXN0037650,ACC03794,ACC04380,1927.18,2024-06-20 17:23:33,payment,normal,0,0.0
TXN0037651,ACC01010,ACC04115,634.15,2024-06-20 17:34:14,withdrawal,normal,0,0.0
TXN0037652,ACC03208,ACC04652,1500.81,2024-06-20 17:38:44,payment,normal,0,0.0
TXN0037653,ACC01403,ACC04496,1824.19,2024-06-20 17:40:04,payment,normal,0,0.0
TXN0037654,ACC03909,ACC02093,2768.17,2024-06-20 17:52:53,transfer,normal,0,0.0
TXN0037655,ACC00139,ACC01528,1432.77,2024-06-20 17:54:09,transfer,normal,0,0.0
TXN0037656,ACC01066,ACC03179,4818.71,2024-06-20 17:54:30,payment,normal,0,0.0
TXN0037657,ACC02283,ACC00529,7688.85,2024-06-20 17:56:38,transfer,normal,0,0.0
TXN0037658,ACC01402,ACC04435,3515.57,2024-06-20 17:59:37,transfer,normal,0,0.0
TXN0037659,ACC03411,ACC04953,5238.84,2024-06-20 18:11:05,withdrawal,normal,0,0.0
TXN0037660,ACC01735,ACC02264,5633.49,2024-06-20 18:27:52,transfer,normal,0,0.0
TXN0037661,ACC01779,ACC04439,11562.89,2024-06-20 18:33:12,transfer,normal,0,0.0
TXN0037662,ACC01799,ACC00010,706.67,2024-06-20 18:35:07,payment,normal,0,0.0
TXN0037663,ACC00749,ACC03786,2858.12,2024-06-20 18:39:55,transfer,normal,0,0.0
TXN0037664,ACC04337,ACC02864,1901.41,2024-06-20 18:46:28,transfer,normal,0,0.0
TXN0037665,ACC04105,ACC04279,756.58,2024-06-20 18:47:37,withdrawal,normal,0,0.0
TXN0037666,ACC01353,ACC02386,3336.57,2024-06-20 18:51:57,transfer,normal,0,0.0
TXN0037667,ACC00027,ACC04150,3065.84,2024-06-20 19:03:59,withdrawal,normal,0,0.0
TXN0037668,ACC00687,ACC02324,4427.5,2024-06-20 19:05:22,withdrawal,normal,0,0.0
TXN0037669,ACC02841,ACC03589,15402.59,2024-06-20 19:10:29,transfer,normal,0,0.0
TXN0037670,ACC03101,ACC00284,2744.4,2024-06-20 19:20:10,withdrawal,normal,0,0.0
TXN0037671,ACC01069,ACC04583,1016.83,2024-06-20 19:22:22,withdrawal,normal,0,0.0
TXN0037672,ACC02573,ACC01618,9562.29,2024-06-20 19:26:33,withdrawal,normal,0,0.0
TXN0037673,ACC04306,ACC00783,471.53,2024-06-20 19:26:47,withdrawal,normal,0,0.0
TXN0037674,ACC00311,ACC03960,10233.28,2024-06-20 19:33:34,transfer,normal,0,0.0
TXN0037675,ACC01192,ACC03061,723.11,2024-06-20 19:35:35,transfer,normal,0,0.0
TXN0037676,ACC01203,ACC01801,3417.78,2024-06-20 19:41:07,payment,normal,0,0.0
TXN0037677,ACC01677,ACC03703,1373.61,2024-06-20 19:47:16,withdrawal,normal,0,0.0
TXN0037678,ACC01980,ACC03578,596.5,2024-06-20 19:55:51,transfer,normal,0,0.0
TXN0037679,ACC03790,ACC04015,20048.4,2024-06-20 20:09:45,transfer,normal,0,0.0
TXN0037680,ACC02595,ACC02591,1579.82,2024-06-20 20:18:55,payment,normal,0,0.0
TXN0037681,ACC01021,ACC04608,1262.14,2024-06-20 20:20:04,payment,normal,0,0.0
TXN0037682,ACC04927,ACC00007,3391.75,2024-06-20 20:21:09,withdrawal,normal,0,0.0
TXN0037683,ACC04088,ACC02136,6309.53,2024-06-20 20:27:14,transfer,normal,0,0.0
TXN0037684,ACC02994,ACC01778,3429.92,2024-06-20 20:27:17,payment,normal,0,0.0
TXN0037685,ACC00524,ACC01234,2077.19,2024-06-20 20:37:52,payment,normal,0,0.0
TXN0037686,ACC00360,ACC00730,6403.5,2024-06-20 20:38:21,withdrawal,normal,0,0.0
TXN0037687,ACC03286,ACC01730,7567.03,2024-06-20 20:43:18,transfer,normal,0,0.0
TXN0037688,ACC04271,ACC00920,9379.99,2024-06-20 20:45:25,withdrawal,normal,0,0.0
TXN0037689,ACC01093,ACC03824,12907.85,2024-06-20 20:58:36,transfer,normal,0,0.0
TXN0037690,ACC04552,ACC02825,10128.6,2024-06-20 21:09:08,transfer,normal,0,0.0
TXN0037691,ACC02557,ACC04560,736.82,2024-06-20 21:27:13,transfer,normal,0,0.0
TXN0037692,ACC03240,ACC03389,2046.14,2024-06-20 21:28:31,withdrawal,normal,0,0.0
TXN0037693,ACC01894,ACC01899,15469.4,2024-06-20 21:30:58,withdrawal,normal,0,0.0
TXN0037694,ACC03304,ACC03615,2373.05,2024-06-20 21:33:29,transfer,normal,0,0.0
TXN0037695,ACC04071,ACC04711,1934.17,2024-06-20 21:35:33,transfer,normal,0,0.0
TXN0037696,ACC03333,ACC00768,7022.72,2024-06-20 21:49:58,transfer,normal,0,0.0
TXN0037697,ACC00184,ACC00634,740.32,2024-06-20 22:10:04,payment,normal,0,0.0
TXN0037698,ACC03316,ACC00755,5840.51,2024-06-20 22:11:24,payment,normal,0,0.0
TXN0037699,ACC04804,ACC02456,5929.33,2024-06-20 22:13:08,transfer,normal,0,0.0
TXN0037700,ACC00725,ACC03913,2972.39,2024-06-20 22:14:07,payment,normal,0,0.0
TXN0037701,ACC00093,ACC01610,1130.61,2024-06-20 22:16:59,transfer,normal,0,0.0
TXN0037702,ACC02306,ACC00221,3341.95,2024-06-20 22:19:31,payment,normal,0,0.0
TXN0037703,ACC01864,ACC02092,3515.81,2024-06-20 22:23:20,payment,normal,0,0.0
TXN0037704,ACC04535,ACC01269,23599.97,2024-06-20 22:24:04,withdrawal,normal,0,0.0
TXN0037705,ACC00791,ACC02955,992.99,2024-06-20 22:25:19,transfer,normal,0,0.0
TXN0037706,ACC00321,ACC02168,3444.97,2024-06-20 22:28:46,transfer,normal,0,0.0
TXN0037707,ACC02020,ACC02611,4315.76,2024-06-20 22:30:10,transfer,normal,0,0.0
TXN0037708,ACC00664,ACC04553,8238.35,2024-06-20 22:31:00,withdrawal,normal,0,0.0
TXN0037709,ACC02712,ACC02343,32119.68,2024-06-20 22:43:13,withdrawal,normal,0,0.0
TXN0037710,ACC00132,ACC02154,4082.61,2024-06-20 22:48:32,payment,normal,0,0.0
TXN0037711,ACC04960,ACC00081,1659.17,2024-06-20 23:01:16,transfer,normal,0,0.0
TXN0037712,ACC00237,ACC00840,2263.84,2024-06-20 23:22:56,transfer,normal,0,0.0
TXN0037713,ACC03264,ACC00410,485.66,2024-06-20 23:48:40,transfer,normal,0,0.0
TXN0037714,ACC01368,ACC03047,3375.79,2024-06-21 00:07:13,payment,normal,0,0.0
TXN0037715,ACC01864,ACC00993,1845.28,2024-06-21 00:08:45,withdrawal,normal,0,0.0
TXN0037716,ACC02030,ACC04654,1344.17,2024-06-21 00:27:09,withdrawal,normal,0,0.0
TXN0037717,ACC00479,ACC01531,3054.69,2024-06-21 00:29:46,payment,normal,0,0.0
TXN0037718,ACC00386,ACC03544,5066.93,2024-06-21 00:34:20,withdrawal,normal,0,0.0
TXN0037719,ACC01129,ACC02423,6666.54,2024-06-21 00:35:39,transfer,normal,0,0.0
TXN0037720,ACC03551,ACC03855,1457.22,2024-06-21 00:41:17,transfer,normal,0,0.0
TXN0037721,ACC02999,ACC03520,3080.75,2024-06-21 00:47:53,withdrawal,normal,0,0.0
TXN0037722,ACC01041,ACC00991,3389.42,2024-06-21 00:53:02,withdrawal,normal,0,0.0
TXN0037723,ACC01582,ACC02560,8044.6,2024-06-21 00:58:13,transfer,normal,0,0.0
TXN0037724,ACC02849,ACC03457,21776.86,2024-06-21 01:04:08,transfer,normal,0,0.0
TXN0037725,ACC03127,ACC00798,6815.67,2024-06-21 01:04:44,withdrawal,normal,0,0.0
TXN0037726,ACC04532,ACC03833,6592.37,2024-06-21 01:11:20,withdrawal,normal,0,0.0
TXN0037727,ACC04233,ACC01595,8095.8,2024-06-21 01:15:13,transfer,normal,0,0.0
TXN0037728,ACC01933,ACC00776,2120.02,2024-06-21 01:18:55,withdrawal,normal,0,0.0
TXN0037729,ACC00572,ACC01404,3169.63,2024-06-21 01:27:20,withdrawal,normal,0,0.0
TXN0037730,ACC03791,ACC03318,11376.74,2024-06-21 01:36:49,transfer,normal,0,0.0
TXN0037731,ACC03939,ACC03046,7906.76,2024-06-21 01:42:41,transfer,normal,0,0.0
TXN0037732,ACC04234,ACC03423,7755.62,2024-06-21 01:51:15,transfer,normal,0,0.0
TXN0037733,ACC03654,ACC01982,9423.73,2024-06-21 02:07:51,withdrawal,normal,0,0.0
TXN0037734,ACC00522,ACC03037,1988.21,2024-06-21 02:20:25,transfer,normal,0,0.0
TXN0037735,ACC00386,ACC04243,11064.32,2024-06-21 02:27:32,payment,normal,0,0.0
TXN0037736,ACC04374,ACC00083,6890.97,2024-06-21 02:28:56,withdrawal,normal,0,0.0
TXN0037737,ACC03057,ACC02782,4626.02,2024-06-21 02:35:19,withdrawal,normal,0,0.0
TXN0037738,ACC01783,ACC04368,22697.5,2024-06-21 02:38:23,transfer,normal,0,0.0
TXN0037739,ACC03283,ACC00333,5040.2,2024-06-21 02:46:28,withdrawal,normal,0,0.0
TXN0037740,ACC02667,ACC00710,6069.47,2024-06-21 02:47:25,withdrawal,normal,0,0.0
TXN0037741,ACC04044,ACC01600,1646.17,2024-06-21 02:51:56,withdrawal,normal,0,0.0
TXN0037742,ACC04026,ACC04168,11170.1,2024-06-21 03:11:22,withdrawal,normal,0,0.0
TXN0037743,ACC02673,ACC02772,1886.96,2024-06-21 03:31:50,transfer,normal,0,0.0
TXN0037744,ACC00297,ACC02919,1245.18,2024-06-21 03:36:06,withdrawal,normal,0,0.0
TXN0037745,ACC00057,ACC04748,5319.19,2024-06-21 03:38:46,withdrawal,normal,0,0.0
TXN0037746,ACC01080,ACC01185,1508.12,2024-06-21 03:40:50,withdrawal,normal,0,0.0
TXN0037747,ACC01973,ACC02910,3661.19,2024-06-21 03:45:19,withdrawal,normal,0,0.0
TXN0037748,ACC04653,ACC00837,4278.34,2024-06-21 03:48:06,transfer,normal,0,0.0
TXN0037749,ACC03205,ACC01556,5081.49,2024-06-21 04:04:16,withdrawal,normal,0,0.0
TXN0037750,ACC02386,ACC00033,3275.86,2024-06-21 04:04:34,payment,normal,0,0.0
TXN0037751,ACC02326,ACC03362,2921.71,2024-06-21 04:09:18,withdrawal,normal,0,0.0
TXN0037752,ACC04735,ACC03720,4294.84,2024-06-21 04:10:52,transfer,normal,0,0.0
TXN0037753,ACC03557,ACC03824,1262.59,2024-06-21 04:12:46,withdrawal,normal,0,0.0
TXN0037754,ACC04851,ACC04029,3363.61,2024-06-21 04:21:19,transfer,normal,0,0.0
TXN0037755,ACC01051,ACC03545,2065.98,2024-06-21 04:25:21,withdrawal,normal,0,0.0
TXN0037756,ACC04889,ACC00046,4703.06,2024-06-21 04:26:36,withdrawal,normal,0,0.0
TXN0037757,ACC01285,ACC01191,5178.65,2024-06-21 04:28:49,payment,normal,0,0.0
TXN0037758,ACC01568,ACC04649,2222.9,2024-06-21 04:29:13,withdrawal,normal,0,0.0
TXN0037759,ACC01868,ACC02013,2966.93,2024-06-21 04:35:11,withdrawal,normal,0,0.0
TXN0037760,ACC02239,ACC04518,583.76,2024-06-21 04:38:02,withdrawal,normal,0,0.0
TXN0037761,ACC03055,ACC04068,3837.35,2024-06-21 04:38:13,payment,normal,0,0.0
TXN0037762,ACC00200,ACC04051,2964.68,2024-06-21 04:51:30,withdrawal,normal,0,0.0
TXN0037763,ACC04524,ACC03580,1569.17,2024-06-21 04:53:22,transfer,normal,0,0.0
TXN0037764,ACC04964,ACC00734,3400.29,2024-06-21 05:05:21,withdrawal,normal,0,0.0
TXN0037765,ACC03539,ACC03376,3297.37,2024-06-21 05:06:01,transfer,normal,0,0.0
TXN0037766,ACC02460,ACC00521,1495.39,2024-06-21 05:08:40,transfer,normal,0,0.0
TXN0037767,ACC04281,ACC01935,984.2,2024-06-21 05:12:56,transfer,normal,0,0.0
TXN0037768,ACC03388,ACC04745,362.32,2024-06-21 05:16:46,transfer,normal,0,0.0
TXN0037769,ACC03891,ACC03075,16438.49,2024-06-21 05:40:26,transfer,normal,0,0.0
TXN0037770,ACC02255,ACC00487,592.94,2024-06-21 05:41:28,withdrawal,normal,0,0.0
TXN0037771,ACC04970,ACC03870,4278.71,2024-06-21 05:55:25,payment,normal,0,0.0
TXN0037772,ACC04436,ACC01254,3113.76,2024-06-21 06:00:09,withdrawal,normal,0,0.0
TXN0037773,ACC02171,ACC02409,4163.33,2024-06-21 06:02:16,transfer,normal,0,0.0
TXN0037774,ACC00877,ACC02157,2996.33,2024-06-21 06:03:43,payment,normal,0,0.0
TXN0037775,ACC03644,ACC03978,5322.82,2024-06-21 06:25:37,withdrawal,normal,0,0.0
TXN0037776,ACC01322,ACC04418,3980.52,2024-06-21 06:34:25,transfer,normal,0,0.0
TXN0037777,ACC03965,ACC00305,921.31,2024-06-21 06:42:34,withdrawal,normal,0,0.0
TXN0037778,ACC03770,ACC01953,4394.84,2024-06-21 06:44:16,withdrawal,normal,0,0.0
TXN0037779,ACC04586,ACC00531,6450.7,2024-06-21 06:44:23,withdrawal,normal,0,0.0
TXN0037780,ACC02506,ACC01863,1532.44,2024-06-21 06:50:32,withdrawal,normal,0,0.0
TXN0037781,ACC03374,ACC02940,3755.31,2024-06-21 06:53:27,transfer,normal,0,0.0
TXN0037782,ACC02058,ACC04142,3489.94,2024-06-21 06:54:21,payment,normal,0,0.0
TXN0037783,ACC03465,ACC00818,1043.62,2024-06-21 07:04:15,transfer,normal,0,0.0
TXN0037784,ACC04161,ACC04838,2201.72,2024-06-21 07:10:15,transfer,normal,0,0.0
TXN0037785,ACC03888,ACC01880,2396.44,2024-06-21 07:23:01,transfer,normal,0,0.0
TXN0037786,ACC01738,ACC04028,3097.22,2024-06-21 07:24:53,payment,normal,0,0.0
TXN0037787,ACC02434,ACC01295,3186.99,2024-06-21 07:24:58,payment,normal,0,0.0
TXN0037788,ACC04740,ACC03292,1319.12,2024-06-21 07:25:49,transfer,normal,0,0.0
TXN0037789,ACC03006,ACC00175,2459.32,2024-06-21 07:31:59,payment,normal,0,0.0
TXN0037790,ACC04096,ACC02809,988.95,2024-06-21 07:32:52,payment,normal,0,0.0
TXN0037791,ACC03967,ACC02133,692.68,2024-06-21 07:35:28,withdrawal,normal,0,0.0
TXN0037792,ACC02006,ACC03716,518.77,2024-06-21 07:36:48,withdrawal,normal,0,0.0
TXN0037793,ACC01643,ACC00920,1771.86,2024-06-21 07:40:26,transfer,normal,0,0.0
TXN0037794,ACC03042,ACC04005,3731.63,2024-06-21 07:44:04,payment,normal,0,0.0
TXN0037795,ACC02378,ACC01931,6553.0,2024-06-21 07:57:14,payment,normal,0,0.0
TXN0037796,ACC00786,ACC04967,1036.03,2024-06-21 07:58:54,withdrawal,normal,0,0.0
TXN0037797,ACC02138,ACC04900,2606.18,2024-06-21 08:01:16,transfer,normal,0,0.0
TXN0037798,ACC03925,ACC04650,1683.63,2024-06-21 08:04:38,transfer,normal,0,0.0
TXN0037799,ACC01012,ACC00599,9621.14,2024-06-21 08:06:40,transfer,normal,0,0.0
TXN0037800,ACC02457,ACC03869,10058.04,2024-06-21 08:11:42,withdrawal,normal,0,0.0
TXN0037801,ACC01991,ACC00250,1597.19,2024-06-21 08:21:31,transfer,normal,0,0.0
TXN0037802,ACC00780,ACC03737,1473.19,2024-06-21 08:28:56,transfer,normal,0,0.0
TXN0037803,ACC04543,ACC03249,4592.87,2024-06-21 08:29:14,transfer,normal,0,0.0
TXN0037804,ACC00016,ACC04006,1297.16,2024-06-21 08:50:52,payment,normal,0,0.0
TXN0037805,ACC02067,ACC03650,3321.16,2024-06-21 08:55:34,payment,normal,0,0.0
TXN0037806,ACC03256,ACC03241,2598.76,2024-06-21 08:56:22,payment,normal,0,0.0
TXN0037807,ACC02953,ACC03962,20076.28,2024-06-21 09:03:38,payment,normal,0,0.0
TXN0037808,ACC04255,ACC04460,3900.06,2024-06-21 09:05:51,withdrawal,normal,0,0.0
TXN0037809,ACC01019,ACC03277,7360.97,2024-06-21 09:08:49,transfer,normal,0,0.0
TXN0037810,ACC04351,ACC04553,4537.33,2024-06-21 09:34:30,payment,normal,0,0.0
TXN0037811,ACC00612,ACC03291,8936.07,2024-06-21 09:47:20,withdrawal,normal,0,0.0
TXN0037812,ACC02145,ACC02354,4919.39,2024-06-21 09:57:06,payment,normal,0,0.0
TXN0037813,ACC02713,ACC02804,175.54,2024-06-21 09:58:26,withdrawal,normal,0,0.0
TXN0037814,ACC02834,ACC01222,15155.12,2024-06-21 09:59:05,transfer,normal,0,0.0
TXN0037815,ACC02743,ACC01351,1131.48,2024-06-21 10:01:42,transfer,normal,0,0.0
TXN0037816,ACC02569,ACC03960,4047.46,2024-06-21 10:05:11,withdrawal,normal,0,0.0
TXN0037817,ACC00799,ACC01965,2290.4,2024-06-21 10:22:06,transfer,normal,0,0.0
TXN0037818,ACC01816,ACC02570,1710.14,2024-06-21 10:33:40,payment,normal,0,0.0
TXN0037819,ACC01117,ACC04444,969.81,2024-06-21 10:43:45,withdrawal,normal,0,0.0
TXN0037820,ACC04912,ACC04255,35620.68,2024-06-21 10:45:32,payment,normal,0,0.0
TXN0037821,ACC01823,ACC03130,7758.13,2024-06-21 10:52:27,withdrawal,normal,0,0.0
TXN0037822,ACC00472,ACC04525,3200.79,2024-06-21 10:54:13,withdrawal,normal,0,0.0
TXN0037823,ACC04064,ACC01329,5886.27,2024-06-21 10:57:45,transfer,normal,0,0.0
TXN0037824,ACC02577,ACC04465,2100.22,2024-06-21 10:59:42,payment,normal,0,0.0
TXN0037825,ACC02382,ACC00570,1480.13,2024-06-21 11:04:47,transfer,normal,0,0.0
TXN0037826,ACC04813,ACC03162,2303.09,2024-06-21 11:07:09,payment,normal,0,0.0
TXN0037827,ACC02045,ACC02063,2338.63,2024-06-21 11:14:35,withdrawal,normal,0,0.0
TXN0037828,ACC01973,ACC00635,1312.51,2024-06-21 11:16:07,transfer,normal,0,0.0
TXN0037829,ACC03657,ACC03877,9691.18,2024-06-21 11:16:36,payment,normal,0,0.0
TXN0037830,ACC02661,ACC00376,1202.28,2024-06-21 11:30:48,transfer,normal,0,0.0
TXN0037831,ACC03747,ACC03647,5451.5,2024-06-21 11:37:07,withdrawal,normal,0,0.0
TXN0037832,ACC03647,ACC03373,1218.37,2024-06-21 11:40:51,withdrawal,normal,0,0.0
TXN0037833,ACC04716,ACC02301,5143.87,2024-06-21 12:03:50,transfer,normal,0,0.0
TXN0037834,ACC04544,ACC02795,2493.93,2024-06-21 12:03:58,transfer,normal,0,0.0
TXN0037835,ACC04625,ACC02137,3521.41,2024-06-21 12:05:00,payment,normal,0,0.0
TXN0037836,ACC03077,ACC01336,877.16,2024-06-21 12:05:19,payment,normal,0,0.0
TXN0037837,ACC03939,ACC00932,933.96,2024-06-21 12:11:22,transfer,normal,0,0.0
TXN0037838,ACC02700,ACC01712,473.2,2024-06-21 12:13:31,withdrawal,normal,0,0.0
TXN0037839,ACC03671,ACC00841,3888.89,2024-06-21 12:30:53,payment,normal,0,0.0
TXN0037840,ACC03741,ACC04840,2252.32,2024-06-21 12:31:33,payment,normal,0,0.0
TXN0037841,ACC02224,ACC00248,2118.33,2024-06-21 12:32:29,payment,normal,0,0.0
TXN0037842,ACC04000,ACC01185,5852.8,2024-06-21 12:32:30,withdrawal,normal,0,0.0
TXN0037843,ACC01563,ACC04714,2186.52,2024-06-21 12:34:21,payment,normal,0,0.0
TXN0037844,ACC01820,ACC03662,6483.6,2024-06-21 12:38:58,payment,normal,0,0.0
TXN0037845,ACC00721,ACC02272,1186.43,2024-06-21 12:52:56,withdrawal,normal,0,0.0
TXN0037846,ACC00786,ACC04191,2031.98,2024-06-21 13:03:51,payment,normal,0,0.0
TXN0037847,ACC03232,ACC02250,9781.19,2024-06-21 13:11:54,payment,normal,0,0.0
TXN0037848,ACC02876,ACC04469,14025.39,2024-06-21 13:12:50,transfer,normal,0,0.0
TXN0037849,ACC00341,ACC04976,8581.54,2024-06-21 13:16:42,transfer,normal,0,0.0
TXN0037850,ACC02346,ACC04741,2294.21,2024-06-21 13:21:47,withdrawal,normal,0,0.0
TXN0037851,ACC04691,ACC02378,2495.91,2024-06-21 13:23:39,withdrawal,normal,0,0.0
TXN0037852,ACC00769,ACC03201,413.44,2024-06-21 13:26:13,withdrawal,normal,0,0.0
TXN0037853,ACC02731,ACC03793,2191.51,2024-06-21 13:26:15,transfer,normal,0,0.0
TXN0037854,ACC03702,ACC03015,4111.14,2024-06-21 13:37:13,transfer,normal,0,0.0
TXN0037855,ACC00315,ACC01574,2850.02,2024-06-21 13:44:24,transfer,normal,0,0.0
TXN0037856,ACC01405,ACC00431,1903.09,2024-06-21 13:45:22,withdrawal,normal,0,0.0
TXN0037857,ACC04836,ACC01054,2405.09,2024-06-21 13:49:46,withdrawal,normal,0,0.0
TXN0037858,ACC04036,ACC00835,1092.3,2024-06-21 13:51:36,transfer,normal,0,0.0
TXN0037859,ACC03022,ACC01845,1580.22,2024-06-21 14:09:21,withdrawal,normal,0,0.0
TXN0037860,ACC04873,ACC03499,3845.67,2024-06-21 14:19:57,transfer,normal,0,0.0
TXN0037861,ACC00795,ACC04715,7556.04,2024-06-21 14:28:38,withdrawal,normal,0,0.0
TXN0037862,ACC02365,ACC00021,1396.34,2024-06-21 14:29:22,payment,normal,0,0.0
TXN0037863,ACC00864,ACC04104,1839.49,2024-06-21 14:32:04,withdrawal,normal,0,0.0
TXN0037864,ACC00516,ACC02311,18243.35,2024-06-21 14:32:50,payment,normal,0,0.0
TXN0037865,ACC00170,ACC03028,4147.04,2024-06-21 14:32:55,transfer,normal,0,0.0
TXN0037866,ACC02173,ACC03964,3716.38,2024-06-21 14:35:41,transfer,normal,0,0.0
TXN0037867,ACC01797,ACC00368,1821.76,2024-06-21 14:38:51,payment,normal,0,0.0
TXN0037868,ACC01521,ACC03500,894.43,2024-06-21 14:41:48,transfer,normal,0,0.0
TXN0037869,ACC00440,ACC03232,10170.13,2024-06-21 14:43:58,withdrawal,normal,0,0.0
TXN0037870,ACC04786,ACC04248,2766.66,2024-06-21 14:47:22,payment,normal,0,0.0
TXN0037871,ACC01319,ACC03577,1199.92,2024-06-21 14:47:39,payment,normal,0,0.0
TXN0037872,ACC03488,ACC02501,8106.75,2024-06-21 15:02:23,withdrawal,normal,0,0.0
TXN0037873,ACC01807,ACC00734,910.2,2024-06-21 15:06:59,payment,normal,0,0.0
TXN0037874,ACC01443,ACC03720,2380.27,2024-06-21 15:12:11,payment,normal,0,0.0
TXN0037875,ACC00686,ACC02740,2776.31,2024-06-21 15:16:51,withdrawal,normal,0,0.0
TXN0037876,ACC03628,ACC03445,4246.27,2024-06-21 15:25:13,withdrawal,normal,0,0.0
TXN0037877,ACC02601,ACC01939,362.08,2024-06-21 15:35:55,payment,normal,0,0.0
TXN0037878,ACC04986,ACC00634,11906.14,2024-06-21 15:37:43,transfer,normal,0,0.0
TXN0037879,ACC03973,ACC00876,697.34,2024-06-21 15:50:54,withdrawal,normal,0,0.0
TXN0037880,ACC00249,ACC01261,4110.68,2024-06-21 15:53:51,transfer,normal,0,0.0
TXN0037881,ACC00065,ACC01131,4220.44,2024-06-21 15:55:55,payment,normal,0,0.0
TXN0037882,ACC01694,ACC02686,14162.61,2024-06-21 16:05:28,transfer,normal,0,0.0
TXN0037883,ACC00837,ACC01534,6096.64,2024-06-21 16:06:08,withdrawal,normal,0,0.0
TXN0037884,ACC04165,ACC00386,623.86,2024-06-21 16:08:59,withdrawal,normal,0,0.0
TXN0037885,ACC02645,ACC00550,1679.75,2024-06-21 16:10:46,transfer,normal,0,0.0
TXN0037886,ACC02238,ACC01282,3230.79,2024-06-21 16:12:51,transfer,normal,0,0.0
TXN0037887,ACC04501,ACC00173,12747.82,2024-06-21 16:16:33,withdrawal,normal,0,0.0
TXN0037888,ACC03107,ACC00103,3644.53,2024-06-21 16:17:05,withdrawal,normal,0,0.0
TXN0037889,ACC04050,ACC01111,4513.3,2024-06-21 16:19:11,transfer,normal,0,0.0
TXN0037890,ACC04206,ACC02291,3057.6,2024-06-21 16:19:34,withdrawal,normal,0,0.0
TXN0037891,ACC02113,ACC03305,1280.2,2024-06-21 16:20:23,payment,normal,0,0.0
TXN0037892,ACC00478,ACC01733,13643.33,2024-06-21 16:25:10,payment,normal,0,0.0
TXN0037893,ACC04736,ACC00467,9854.08,2024-06-21 16:26:47,withdrawal,normal,0,0.0
TXN0037894,ACC03713,ACC03545,4220.5,2024-06-21 16:35:25,withdrawal,normal,0,0.0
TXN0037895,ACC01464,ACC03727,3067.47,2024-06-21 16:43:54,transfer,normal,0,0.0
TXN0037896,ACC01823,ACC02335,2217.26,2024-06-21 16:45:03,payment,normal,0,0.0
TXN0037897,ACC03870,ACC00461,6417.11,2024-06-21 16:48:00,withdrawal,normal,0,0.0
TXN0037898,ACC02518,ACC04567,4579.75,2024-06-21 16:54:06,payment,normal,0,0.0
TXN0037899,ACC03294,ACC02830,918.71,2024-06-21 16:59:25,payment,normal,0,0.0
TXN0037900,ACC00127,ACC01940,457.42,2024-06-21 17:08:24,transfer,normal,0,0.0
TXN0037901,ACC04029,ACC02188,256.59,2024-06-21 17:20:14,transfer,normal,0,0.0
TXN0037902,ACC01915,ACC03977,3079.2,2024-06-21 17:31:20,payment,normal,0,0.0
TXN0037903,ACC04553,ACC00728,3736.48,2024-06-21 17:34:25,payment,normal,0,0.0
TXN0037904,ACC03345,ACC04443,10644.82,2024-06-21 17:38:52,payment,normal,0,0.0
TXN0037905,ACC01430,ACC02011,8754.82,2024-06-21 17:43:57,payment,normal,0,0.0
TXN0037906,ACC03924,ACC00608,5423.83,2024-06-21 17:47:14,transfer,normal,0,0.0
TXN0037907,ACC04405,ACC01972,3534.96,2024-06-21 17:47:33,withdrawal,normal,0,0.0
TXN0037908,ACC04390,ACC02702,12616.17,2024-06-21 17:53:05,payment,normal,0,0.0
TXN0037909,ACC00417,ACC01634,73230.0,2024-06-21 17:56:10,transfer,normal,1,0.0
TXN0037910,ACC04227,ACC02055,10939.95,2024-06-21 17:57:13,transfer,normal,0,0.0
TXN0037911,ACC02156,ACC02202,5572.46,2024-06-21 17:57:47,withdrawal,normal,0,0.0
TXN0037912,ACC04437,ACC03354,521.77,2024-06-21 18:07:34,transfer,normal,0,0.0
TXN0037913,ACC01634,ACC01780,71765.4,2024-06-21 18:09:10,transfer,normal,1,0.0
TXN0037914,ACC03129,ACC02379,6863.6,2024-06-21 18:11:40,transfer,normal,0,0.0
TXN0037915,ACC01780,ACC00417,70300.8,2024-06-21 18:13:10,transfer,normal,1,0.0
